subject_id,course_number,section,term_code,crn,title,description,path,original_name,is_file
TAPS,0030,S02,2019-Fall,15890,"Introduction to Acting and Directing","Explores basic acting/directing concepts from a variety of perspectives including the use of the actor's imagination/impulsivity in the creation of truthful, dramatic performance; the body, as a way of knowing and communicating knowledge; and the voice, as a means of discovering and revealing emotion/thought.  There is a mandatory tech requirement and some evening hours are required. Please go to the TAPS website for specifics on admission and the technical requirement (http://brown.edu/go/TAPS0030).  Enrollment limited to 18 first year students. Instructor permission required. No permission will be given during pre-registration.",syllabi/i6qJ8Z5HVPE4t3h78lPQ37U8ZjGYxTbvXwwc9iSj.pdf,"TAPS 3 SYLLABUS_ 9.6.19.pdf",1
TAPS,1281F,S01,2019-Fall,16083,"Choreography ONE: Dancemaking Pre-Classic to Post-Modern","This course introduces students to 20th century American choreographic methods. Drawing from key texts, improvisational games and dance scores, “Choreography ONE” examines influential choreographic pedagogues alongside major figures of Western dance history and key critical methods. Students will practice systems to make, discuss and critique dances while situating those modes in historical, cultural and performance context. All class members will receive optional lab time in the studio to respond to assignments and have the opportunity to partner with student lighting designers. This course will culminate in the performance of student work in the TAPS Fall Dance Concert.",syllabi/6mPDWXTRUgKCi8Wl5fa1wd9Gqdl3UiEJadmP3M3H.pdf,"Skybetter Choreography ONE 2019 (8.26.19).pdf",1
TAPS,1281F,L01,2019-Fall,16084,"Choreography ONE: Dancemaking Pre-Classic to Post-Modern","This course introduces students to 20th century American choreographic methods. Drawing from key texts, improvisational games and dance scores, “Choreography ONE” examines influential choreographic pedagogues alongside major figures of Western dance history and key critical methods. Students will practice systems to make, discuss and critique dances while situating those modes in historical, cultural and performance context. All class members will receive optional lab time in the studio to respond to assignments and have the opportunity to partner with student lighting designers. This course will culminate in the performance of student work in the TAPS Fall Dance Concert.",syllabi/6mPDWXTRUgKCi8Wl5fa1wd9Gqdl3UiEJadmP3M3H.pdf,"Skybetter Choreography ONE 2019 (8.26.19).pdf",1
TAPS,2300H,S01,2019-Fall,16209,"Graduate Seminar in Theatre and Performance Studies: Body Politics","This graduate-level seminar for students working in performance studies and related areas will consider new directions in the field’s longstanding investment in theorizing the politics of embodiment. Reading one academic book per week, we will explore a range of theoretical frameworks and methodological approaches in for asking what the body "is", what the body "does"--with particular interest in how performance studies interfaces with emerging fields such as queer of color critique, trans studies, disability studies, and science and technology studies. Students will write a culminating seminar paper connected to the course theme that expands upon their own research interests.",syllabi/8BpklA7oe4WOf5J5C0PtTT9O4NIRy4R2SAKdQEou.pdf,"Body Politics-Fall 2019-Syllabus-FINAL.pdf",1
TAPS,1310,S01,2019-Fall,16213,"Advanced Modern Dance","This course is designed for students with several years of dance experience in any genre. The purpose of this class is to endow students with technical mastery of current contemporary movement vocabularies, with emphasis on Release Technique and Bartenieff Fundamentals. Enrollment limited to 40. S/NC.",syllabi/aKdMG6qfGzsNcu795cacw5yVyshtKekJTYhFli6z.pdf,"Baryshnikov Advanced Modern Fall 2019.pdf",1
TAPS,1330,S01,2019-Fall,16233,"Dance History: The 20th Century","An exploration of the major figures and trends in modern dance. While the main focus of the course is on American Dance, attention is given to earlier European and other dance traditions that have contribited to the American dance heritage. May be of particular interest Americanists, art historians, dancers, and theatre majors.",syllabi/RZ1lJcQDSW1ehy657R2DAhpHC8JBOxZgs2f4Y6Xs.docx,"Dance History 2019.docx",1
TAPS,0230,S02,2019-Fall,16238,Acting,"Focus on elements of dramatic analysis and interpretation as applied to the art of acting, and, by extension, directing. Monologues, scene study, and improvisation are basis for comment on individual problems. Reading of dramatic texts and theory. Substantial scene rehearsal commitment necessary. Attendance mandatory. Not open to first-year students. Enrollment limited to 20. Instructor permission required. No permission will be given during pre-registration. S/NC",syllabi/p1Og2kqk8GtXKKqrnMUW6rdUZbUZEX0y1P7SyBnk.pdf,TAPS-0230-2019-Fall-S02.pdf,1
TAPS,1230,S01,2019-Fall,16240,"Global Theatre and Performance: Paleolithic to the Threshold of Modernity","This course explores performance practices that predate the European Renaissance across disparate parts of the globe. Considered will be Paleolithic rock art and other evidence of ritual practices in Europe, Africa, and the Americas; ritual dramas of Egypt, Greece, and the Roman Empire; Sub-Saharan African traditions and theatre/dance forms in ancient India, medieval Japan and the indigenous Americas.  In short, we will explore a wealth of differing ancestral theatrical modes and methods that continue to leave their mark in contemporary diasporic expressions.",https://performancetheory.blogspot.com/2008/07/syllabus.html,NULL,0
TAPS,0260,S01,2019-Fall,16242,"Stage Lighting","This course is an introduction to stage lighting.  Enrollment limited to 20.",syllabi/i3orpPMMGMLLYFefl0bwfa02dhPcnWdQ7ljHmm7b.pdf,"TAPS 0260 2019 Syl.pdf",1
TAPS,0100,S02,2019-Fall,16243,"Playwriting I","A workshop for students who have little or no previous experience in writing plays. Students will be introduced to a variety of technical and imaginative considerations through exercises, readings and discussions. Course is not open to those who have taken Advanced Playwriting (TAPS 1500, formerly LITR 1010C and TSDA 1500). Enrollment is limited to 14 undergraduates per section. A limited number of spaces are reserved for incoming and transfer students. Instructor permission required. S/NC.",syllabi/3EX8xCYnFZ3NHTNHjjS39aRLyScLQbk7sxmvPKsf.doc,"TAPS 0100, PLAYWRITING ONE FALL 2019 SYLLABUS.doc",1
TAPS,1100,S01,2019-Fall,16254,"Stage Management","To introduce students to the principles and techniques of modern stage management from script selection to closing. Through the study of various models of stage management (both professional and academic), students will develop an appreciation of the role of the stage manager as the facilitator, mediator and organizer of the production process. Students will apply theory learned in the classroom by stage-managing or assistant stage-managing a TAPS production and/or observing other TAPS and Trinity Rep stage managers during the production process. Enrollment limited to 12.",syllabi/YbaSHAwhWbEATU3XKsHdXgGrbOnb46fYGJ51jDfk.pdf,"TAPS 1100 - Stage Management Syllabus FAll 2019.pdf",1
TAPS,1343,S01,2019-Fall,17301,"Intermediate Ballet","This course is designed for students who have successfully completed Advanced Beginning Ballet (TAPS 1342) and kept up with their dance conditioning, or for students with previous ballet experience at an advanced beginner/intermediate level. The main focus of this class is on center exercises, especially on pirouettes and petit, medium and grand allegro appropriate for an intermediate level. ",syllabi/7dJJ0QUCZGgkzf32VoetFlpQXuHhsqFMz9SJ4O1D.pdf,"Intermediate Ballet Syllabus, Brown University Updated August 28.pdf",1
TAPS,1343,L01,2019-Fall,17302,"Intermediate Ballet","This course is designed for students who have successfully completed Advanced Beginning Ballet (TAPS 1342) and kept up with their dance conditioning, or for students with previous ballet experience at an advanced beginner/intermediate level. The main focus of this class is on center exercises, especially on pirouettes and petit, medium and grand allegro appropriate for an intermediate level. ",syllabi/7dJJ0QUCZGgkzf32VoetFlpQXuHhsqFMz9SJ4O1D.pdf,"Intermediate Ballet Syllabus, Brown University Updated August 28.pdf",1
URBN,1250,S01,2019-Fall,15459,"The Political Foundations of the City","This course examines the history of urban and social welfare policy in the United States and abroad. It reviews major theories accounting for the origins and subsequent development of welfare states, explains the "exceptional" nature of American public policy, and employs a combination of historical texts and case studies to analyze the connections between politics and the urban environment.",syllabi/m4jYz45JK3xD9Ceof4H5ik2hWr0tU6ao96q4LAaF.docx,PoliticalFoundationsSyllabus8.28.2019.docx,1
URBN,1870D,S01,2019-Fall,15461,"Downtown Development","This seminar examines the development and revitalization of the urban core in the United States with a focus on urban planning. Providence is used as a laboratory to explore development from the perspective of the planner, the developer, and city residents. Important concepts are illustrated through field trips, public meetings, and guest speakers.",syllabi/U7sT1EpAAd0KoOuZ1cRLZ6Pqk3nKfIm4blVoaggC.pdf,"URBN 1870D Syllabus Fall 2019.pdf",1
URBN,1870J,S01,2019-Fall,15469,"The Politics of Community Organizing","Introduces key issues concerning community organizing. Focuses on the life, skills, and tactics of Saul Alinsky and the national organization he founded, the Industrial Areas Foundation (IAF). Analyzes the work of the IAF in a number of urban settings. Seeks to develop theories and models for studying community mobilization in urban America.  Priority given to Political Science and Urban Studies concentrators.",syllabi/OrJZPOxezoIpRSvGmkpwAYKP2lwLB3Tj9A3h9j9c.pdf,Syllabus_Organizing_2019.pdf,1
URBN,0230,S01,2019-Fall,15504,"Urban Life in Providence: An Introduction ","An introduction to Urban Studies and to the city of Providence, this first year seminar explores from an interdisciplinary perspective how cities are broadly conceptualized and studied. Students then focus on urban dwelling, using Providence as a first-hand case study. We comprehensively examine urban life and change, attending to urban history, the diverse configurations of people and place, social and environmental issues, and urban sustainability. In a lively and varied approach to local learning, course activities include lectures, discussion, reading and writing assignments, films and other media, guest speakers, and excursions to local sites. Enrollment limited to 19 first year students.",syllabi/eBXH4HOmtkjOmb2Kf3zwJNgG2Z5BzHcRnWeNqMuE.docx,"Carter_Syllabus_URBN 0230_Urban Life in Providence_Fall 2019 (revised 082619).docx",1
URBN,1260,S01,2019-Fall,15596,"Housing in America","An examination of why housing matters to individuals, communities, and the nation. This course examines the unique qualities of housing and associated American cultural ideals and norms. The changing role of the government in housing is considered, along with other factors shaping the provision of housing, and the success and failure of housing programs. While housing is a necessity, for many in America housing choices are constrained as costs are unaffordable, discriminatory practices remain, and physical features do not align with needs. This course deliberates how well America meets the challenge of providing decent shelter for all residents.",syllabi/jzhNuaxkQsZsrqn6eS9fYXWDIr1MDrJNfhWd4sX8.pdf,"Syllabus FA 2019 Housing in America.pdf",1
URBN,0210,S01,2019-Fall,15661,"The City: An Introduction to Urban Studies","This introductory course to Urban Studies is taught in an entirely new format. Led by Professor Zipp, it will include lectures by Urban Studies faculty who will present their views of the field. It offers an interdisciplinary approach to the history, physical design, spatial form, economy, government, cultures, and social life of cities worldwide. Which are the most urgent issues facing cities today? How will continued urban growth affect the environment? How can we learn from historic approaches to urban planning? Which are the most promising solutions to relieve urban inequality? What can be learned from ‘informal housing’ developments?",syllabi/XMYUO1Ow21lT1ROH8Sn0RvSpdm4yAVsBvbYuitBB.docx,"THE CITY Syllabus 2019.docx",1
VISA,0100,S01,2019-Fall,16794,"Studio Foundation","Required for all VA and RISD courses (with the exception of VISA0120, VISA0130, VISA0140, VISA0150 and VISA0160). Covers the basics of drawing and 2D design while cultivating the capacity for visual thinking. The Registrar’s Office manages an online lottery for registration for this popular course. Students not enrolled through the lottery should attend the first class meeting.",syllabi/0Y42pgwWPDJbGQMGo4tPrRXXn5BJcFxed1XQ7rnD.pdf,"Carlo_VISA 0100 Fall 2019_01.pdf",1
VISA,0100,S02,2019-Fall,16795,"Studio Foundation","Required for all VA and RISD courses (with the exception of VISA0120, VISA0130, VISA0140, VISA0150 and VISA0160). Covers the basics of drawing and 2D design while cultivating the capacity for visual thinking. The Registrar’s Office manages an online lottery for registration for this popular course. Students not enrolled through the lottery should attend the first class meeting.",syllabi/8sf43k0iYgiuS51GhqwemVoTlW4wQ3vpkdbdfUB0.pdf,"Carlo VISA 0100 Fall 2019_02.pdf",1
VISA,0100,S03,2019-Fall,16796,"Studio Foundation","Required for all VA and RISD courses (with the exception of VISA0120, VISA0130, VISA0140, VISA0150 and VISA0160). Covers the basics of drawing and 2D design while cultivating the capacity for visual thinking. The Registrar’s Office manages an online lottery for registration for this popular course. Students not enrolled through the lottery should attend the first class meeting.",syllabi/5llA8FZZcUM6MXNSZ3VaQFqnjavf4ai2LPK4DjwC.pdf,"FOUNDATIONS 1 syllabus A Evans S03 fall 2019.pdf",1
VISA,0100,S04,2019-Fall,16797,"Studio Foundation","Required for all VA and RISD courses (with the exception of VISA0120, VISA0130, VISA0140, VISA0150 and VISA0160). Covers the basics of drawing and 2D design while cultivating the capacity for visual thinking. The Registrar’s Office manages an online lottery for registration for this popular course. Students not enrolled through the lottery should attend the first class meeting.",syllabi/WH1pYWbL1sIc1wIcNKitdwnc9NaImRzHeWuHIZgb.pdf,"FOUNDATIONS next syllabus A Evans S04 fall 2019.pdf",1
VISA,0100,S05,2019-Fall,16798,"Studio Foundation","Required for all VA and RISD courses (with the exception of VISA0120, VISA0130, VISA0140, VISA0150 and VISA0160). Covers the basics of drawing and 2D design while cultivating the capacity for visual thinking. The Registrar’s Office manages an online lottery for registration for this popular course. Students not enrolled through the lottery should attend the first class meeting.",syllabi/dfN4bKfHcai7ri9D0kw7J47BW4nYV1fpCBtjXpOj.pdf,McNeary_VISA0100_F2019_syllabusv1.pdf,1
VISA,0100,S06,2019-Fall,16799,"Studio Foundation","Required for all VA and RISD courses (with the exception of VISA0120, VISA0130, VISA0140, VISA0150 and VISA0160). Covers the basics of drawing and 2D design while cultivating the capacity for visual thinking. The Registrar’s Office manages an online lottery for registration for this popular course. Students not enrolled through the lottery should attend the first class meeting.",syllabi/g56Z3lCnUPJcXoV33RKcQELEtqpouBywrQ4EcfvW.pdf,McNeary_VISA0100_F2019_syllabusv1.pdf,1
VISA,0120,S01,2019-Fall,16801,"Foundation Media","Foundation media focuses on the production and theory of time-based digital media and introduces the computer as a medium and a tool for art. Students will experiment with the production of video, sound, and interactive media. Students will examine and produce work that is multidisciplinary in nature, combining aspects of critical discourse, art, and technology.",syllabi/7whFElb6U8ukveD29A7mwDnKfZ3a5wvqzmQjPcTW.pdf,VISA0120_F19_Syllabus_Draft.pdf,1
VISA,0160,S01,2019-Fall,16808,"Foundation Painting","Painting in acrylics for a variety of interests and aptitudes - basic instruction in media and painting procedure, emphasis on development of the image as a visual statement. Will cover basic color principles, painting techniques and concepts. Assignments cover a wide range of approaches including painting from observation, the model, individual research, and imagination. Images, related books, and articles are discussed. Individual criticism is given; participation in group discussions is required. Students not admitted during pre-registration should attend the first class.",syllabi/qri3GHwO09cBNsAZbDlLj6cYEQTMZu9V4rlHC5Of.pdf,"VISA0160_Syll - FoundationPainting.pdf",1
VISA,1320,S01,2019-Fall,16814,"Advanced Painting","This course is an in-depth investigation of contemporary painting practices and concepts, with a strong emphasis placed on critique. Experimentation and exploration of individual themes is emphasized. Affords an opportunity for in-depth investigations of painting techniques and ideas and the development of a series of works reflecting an individual creative vision.",syllabi/KOeyZBRQ3YERbTmR8f9DibTZVfVphm8vFqB9vtjF.pdf,"ADV PTG - Syll - Fall 2019.pdf",1
VISA,1210D,S01,2019-Fall,16821,"Lithography I & II","Lithography is the most versatile printmaking process. Working on limestone and aluminum plates, students will learn to produce, process and print their work. Class participation is vital, as students will be aiding each other in this complicated process. This course requires considerable time outside of class. Lithography can repeated, with experienced students learning multi-plate color processes.",syllabi/3ueXlcr7eXX0XyfaRQUjapM95bIVRsgGyFlxClL1.doc,"Lithography 1 & 2 Fall 2019.doc",1
VISA,1310,S01,2019-Fall,16825,"Beginning Painting","This painting course explores ideas and concepts in contemporary painting and emphasizes individual projects based on prompts. Students will experiment with materials, color and scale strengthening ideas through individual investigations into content and context. Critiques, readings, writing assignments and final projects will be supplemented by research into artists and movements that have developed within the last several decades. Enrollment limited to 14. Prerequisites: VISA 0100.",syllabi/4DRkpDIl1y3CwTYVq0IfD19FrEVMVv7SBG4oBHQO.docx,"VISA 1310 PAINTING fall19.docx",1
VISA,1510,S01,2019-Fall,16832,"Black and White Photography","This course offers introduction to traditional black and white 35mm darkroom techniques, including processing film, silver gelatin printing and related techniques.  While the class is primarily a studio course, it will be supplemented by weekly slide presentations and discussions of assigned readings.  Slide presentations will focus on individual photographers in the history of the medium. Topics of discussion will include photographic genres, the photo essay, editing and sequencing a body of work, personal visions, social and political context, documentary versus art photography.  Students may check out 35 mm film camera from the Dept.",syllabi/TNrTlW6yIbmHRWZXSjVyziUdikKCLF5NQOLNu3Va.pdf,BlackandWhiteFall2019.pdf,1
VISA,1740,S01,2019-Fall,16838,"Time Deformation","This studio course explores modes of electronic media by focusing on time as a primary material. Students will develop projects for specific sites and situations in response to assigned topics individually and in groups. Selected works in video, sound, performance, and online media that make innovative use of temporal strategies will be examined. Production work will be complimented by technical lectures, readings and discussions, and screenings.",syllabi/4leYLbPF6q2Fisvobic4f9iFPwzMYo0hOQ0Tu71C.pdf,"VISA1740 F19 syllabus draft.pdf",1
VISA,1410,S01,2019-Fall,16839,"Sculpture: Material Investigations","This studio course addresses basic sculptural methods, i.e., additive + subtractive modeling, casting, and assemblage, and common sculptural materials, i.e., wood, metal, plaster, and found objects. Demos + workshops on a number of sculptural tools and materials form the foundation for this studio. Students develop sculptural solutions to a given set of problems. Contemporary issues raised in critiques and readings. Extensive outside work is expected. Students who are not admitted during pre-registration or were unable to pre-register should attend the first meeting of the class.",syllabi/tAfOPfVAgxaBIyKPcJStewZWPPHm9OT5ZWFs43pZ.pdf,VISA1410_FALL_19.pdf,1
VISA,1800C,S01,2019-Fall,16840,"Honors Seminar","Required for students who have been accepted as candidates for honors. The seminar meets weekly to discuss readings and for group critiques. Includes group trips to New York and Boston, to visit galleries, museums, and artists' studios. Instructor permission required. Must be accepted into Honors Program.",syllabi/YmgqTVI6HY71yXRNp9OGYlqtABwCSA4ZM5mCmzYK.pdf,VISA_honors_1800C_fall_19.pdf,1
VISA,0150,S01,2019-Fall,16899,"Digital 2D Foundation","This foundation studio course introduces the basic practices and concepts of two-dimensional digital media production including image acquisition, editing and manipulation, vector illustration, and preparation for online and offline viewing. Through studio exercises, readings, and assignments we will experiment with the production of electronic images. We will be looking at and producing work that is conscious and critical in nature, and which combines aspects of contemporary art, media, and technology. Collaboration and group work will be encouraged to share learning techniques and skill resources.",syllabi/1OsrThkTGOpnqTPcqwMbDb0a9X5V5cFlA9yhxqo9.docx,"2019 Digital 2D Foundation THURSDAY.docx",1
VISA,1800G,S01,2019-Fall,17223,"Junior Seminar in Visual Art","Contemporary artists are makers, researchers, writers, curators. This is a hybrid seminar/ studio course on the global practice of contemporary art and how we can apply those lessons to our own artmaking. We will focus on questions such as “How do artists run their studios”, “What is the place of history and identity?” and “How does art function as a commodity?” Class projects will include short writings and making objects. We will visit artists studios and have artists come to talk to us. Department trips to New York will be a part of the curriculum.",syllabi/qjv0yCZ6BQL3c79TCYumnyl0TEiBuLGWNQfOD4wq.pdf,"Untitled document (7).pdf",1
APMA,1930U,S01,2019-Fall,17353,"Introduction to Stochastic Differential Equations","This seminar course serves as an introduction to stochastic differential equations at the senior undergraduate level. Topics covered include Brownian motion and white noise, stochastic integrals, the Itô calculus, existence and uniqueness of solutions to Itô stochastic differential equations, and the Feynman-Kac formula. Several applications, including stochastic control theory and continuous MCMC optimization methods, may be addressed depending on the interests of the class and time restrictions. 

",syllabi/oVbMkTuNIK1Q5GBiQG6C0agpFoGSPeFqRRfBowfJ.pdf,APMA_1930U.pdf,1
APMA,2811Z,S01,2019-Fall,17356,"Stochastic Partial Differential Equations: Theory and Numerics","This course introduces basic theory and numerics of stochastic partial differential equations (SPDEs).  Topics include Brownian motion and stochastic calculus in Hilbert spaces, classification of SPDEs and solutions,  stochastic elliptic, hyperbolic and parabolic equations, regularity of solutions, linear and nonlinear equations, analytic and numerical methods for SPDEs.  Topics of particular interest will also be discussed upon agreements between the instructor and audience.
<br>
All three courses APMA 2630, APMA 2640, APMA 2550 are background recommended but not required.
",syllabi/Y0vyfH2rAcUtin6zgXSose8WHLJclRcFEaE4FJE9.pdf,syllabus_SPDE2019.pdf,1
ENGN,2910S,S01,2019-Fall,16999,"Cancer Nanotechnology","This course will integrate engineering and biomedical approaches to diagnosing and treating cancer, particularly using nanotechnology and BioMEMS. Topics will include the extracellular matrix and 3D cell culture, cancer cell invasion in microfluidic devices, heterotypic interactions, cancer stem cells and the epithelial-mesenchymal transition, angiogenesis and drug targeting, circulating tumor cells and biomarker detection, as well as molecular imaging and theranostics. Recommended coursework  includes ENGN 1110 (Transport and Biotransport), ENGN 1210 (Biomechanics) and ENGN 1490 (Biomaterials) or equivalents",syllabi/Jyl7u5gUOHIyIzAwR9uvlBM8koJD5BCTGRdPiqPo.pdf,"ENGN 2910S Cancer Nanotechnology Fall 2019.pdf",1
PHIL,0202,S01,2019-Fall,17411,Causation,"A topic of interest to philosophers has been the existence and nature of causal relations. Philosophers have asked what sorts of causal relations, if any, there are in the world and how human beings come to have knowledge of them. In this course, we examine the main answers to these and other questions that have been proposed by philosophers throughout the history of philosophy to the present. Throughout the course, students will be taught the principles of careful textual analysis, some of the basic presuppositions of analytical philosophy, and how to present philosophical arguments clearly, both orally and in writing. 
",syllabi/Gnvbxq3mAq23fnIJYveqdaFW0mDD6vfIoNpNJJCG.docx,"PHIL 0202 Moore F19.docx",1
PLCY,1703A,S01,2019-Fall,17361,"Youth Politics and Culture in the Americas: Explorations through Ethnography","This course explores youth culture and politics in the Americas – foregrounding Latinidad, Black, pan- Asian and indigenous diasporas, young women and queerness-using ethnography and engaged research. By focusing on the everyday lives of young people from Detroit to Buenos Aires and the significance and conceptions of childhood and youth in different cultural contexts, students will explore race, class, gender, sexuality, political economy and inequality. Students will also have the opportunity to lead their own semester-long field research project, observing and potentially working with a local youth-related site like a community organization, to engage with the themes of the course.",syllabi/TyTFBPUBtIK6yhxgqk1I86qY2aKmmXACzz7UWNMh.pdf,"Youth Politics 1703a Syllabus Fall 2019 DValles Instructor.pdf",1
AFRI,1060Z,S01,2019-Summer,60068,"Race, Sexuality, and Mental Disability History","This seminar investigates the fraught entanglement of mental disability with race and homosexuality beginning with late 19th Century ideas of scientific racism and the invention of the homosexual body in African American communities.  By tracking changes in Psychiatry and Psychology through the 1960s and 1970s, the course examines the impact of the Civil Rights and Gay Rights movements on sustaining contemporary mental health diagnosis of "gender dysphoria" associated with Trans people. The course will further examine several approaches to queer, trans, and gay history from the fields of color critique, black feminism, and disability studies. Enrollment limit is 20.",syllabi/LZyvlm11SWQhqgjAXmVG45SczlWUMJXdAu4YCTHp.pdf," Race, Sex, Disability Syllabus Summer 19.pdf",1
ENGN,1130,S01,2019-Fall,17054,"Chemical Engineering Thermodynamics","Application of the first and second laws of thermodynamics and conservation of mass to the analysis of chemical and environmental processes, phase and chemical equilibria and partitioning of species in multiphase, nonreactive and reactive systems. Thermodynamic properties of fluid mixtures-correlation and estimation. Applications and examples drawn from chemical processing and environmental problems. Prerequisite: ENGN 0720 or equivalent. Offered in alternate years.",syllabi/bPNd37IkZB3vvhuXrF0uATqDSM7tC1Y4c88TyfJC.pdf,ENGN_1130_syllabus_2019.pdf,1
TAPS,1170,S01,2019-Fall,17418,"Acting Methods for Period Texts","This course explores and hones the actor's craft of performing dramatic texts from various periods across theatre history.	Exercises and methods will center on the physical, vocal and technical demands required of the actor to effectively navigate the dramatic texts of Greek Tragedy, Elizabethan, Early Realism, Theatre of the Absurd and Theatre of Physical Metaphor. Substantial commitment to rehearsing outside of class is required.",syllabi/PguSEymikm4h2nVInXrFYrYmyrdA2hK5bXo6AT4D.pdf,TAPS_1170_2019-Fall_S01.pdf,1
URBN,1870Z,S01,2019-Fall,17422,"Housing Justice","Housing is fundamental to overall well-being, yet in RI many cannot find affordable, decent housing aligned with their needs. This community-based research course engages with local housing justice organizations working for change. Course participants, organizational staff, and community members will gather and analyze data to inform interventions and/or modify policies. After some foundational studies, the semester will be spent immersed in a team research project. Topics may include evictions, studentification and gentrification, rental inspections, property ownership, and healthy housing. The course will advance skills in research, communication, and collaboration, and expand understanding of the housing system. ",syllabi/UXpDdg1an8IfUf3EZqtpU3N2qN7yNiYW3ZbS5pYC.pdf,"FA 2019 Housing Justice Syllabus .pdf",1
AMST,2635,S01,2019-Fall,17447,"Ethical in Public: Humanities as Moments of Encountering","Ethics, with its roots in classical imperial thought and premodern European philosophy, emphasized the aspirations to a “good life.” But recent ethical responses to racism, genocide, and dispossession are frequently spoken in terms of responsibility, radical difference, vulnerability, and hospitality. This course will introduce students to how these latter ideas might inform “ethical praxis” in Public Humanities, offering three case studies - a museum to victims of political mass murder in Ethiopia, a destroyed Jewish cemetery in Vienna, and two current projects in Providence - as examples of ethically-informed public-facing work.",syllabi/e9j8HLUIp6hR9TSTDOr5YEtc5LTdjO5B3sf4pz1h.docx,AMST_2635_ODonoghue.docx,1
CHEM,1560N,S01,2019-Fall,17432,"Organometallic Chemistry","Modern organometallic chemistry continues to find unique applications including next generation lighting displays, therapeutics and imaging, energy science, and green chemical synthesis. In this course we will briefly review fundamentals of inorganic chemistry (MO theory, ligand field theory, Pearson’s HSAB theory), and then delve into the structure, bonding, synthesis, reactivity, and mechanisms associated with organometallic complexes and their associated applications.  Significant emphasis will be placed on effective oral and written communication skills, with frequent peer and instructor feedback provided. Prerequisites: CHEM 0360, CHEM 0500. PLEASE NOTE: This class is WRIT designated for Undergraduates Only. Graduate Students register for CHEM 2310.",syllabi/mUsKCbKAj86N8QhBjj0RnozJJd8e3WwvOcQD8IM8.pdf,"CHEM 2310-1560N F2019 - Syllabus.pdf",1
MGRK,1220,S01,2019-Fall,17446,"Decolonizing Classical Antiquity: White Nationalism, Colonialism, and Ancient Material Heritage","Why do the material remnants of classical antiquity still attract public attention and exercise symbolic power? Why have such monuments been "used" by authorities and diverse social groups in the service of often totalitarian agendas? What are the cases where these monuments operate as weapons for resistance? How has colonial, racial, and national modernity shaped the way we understand and experience the materiality of the classical? Finally, how can we decolonize classical antiquity? We will use a diversity of global case studies, including modern Greece and Europe, and a variety of sources, from ethnographically derived performances to digital culture.",syllabi/FnTnc81Nx2yJupbslBP7e7LpTmE9VvMjErrIA4sH.pdf,"HamilakisDecolonizing Classical Antiquity2019.pdf",1
GEOL,1120,S01,2019-Fall,17431,Paleoceanography,"An examination of the Cenozoic history of the world ocean with attention to the processes which have acted to change its circulation, climate, geometry, and biology. Develops a strategy to use marine sediments and microfossils to identify and understand past variations in the oceans. Class projects analyze and interpret various types of paleoceanographic data. Laboratory arranged. Offered alternate years.",syllabi/X1qQu3uqDT6gzh3edL3ncksYyR2Rl2ZE7N3v2pVY.pdf,"Geol-1120 syllabus 2019.pdf",1
PHIL,0207,S01,2019-Fall,17421,"Food and Philosophy","This course will deal with questions about the epistemology, metaphysics, aesthetics, ethics and politics of food: how we should reason about the things we eat, what makes them tasty or artistic, and what we ought and ought not to eat and how we ought to structure the environment in which food is produced and distributed. This seminar is meant as a general introduction to philosophy, in which you will familiarize yourself with long-standing kinds of philosophical questions and modes of reasoning. Food will be our anchor topic, the subject matter that gives us the occasion for such philosophical reflection.",syllabi/kd6IPtlIwNnrTKDFhuy7VfLjgIduiv2LEvivUjq1.pdf,"PHIL 0207 Guindon F19.pdf",1
ECON,1370,S01,2019-Fall,17427,"Race and Inequality in the United States","We examine racial inequality in the United States, focusing on economic, political, social and historical aspects. Topics include urban poverty, employment discrimination, crime and the criminal justice system, affirmative action, immigration, and low wage labor markets. Black/white relations in the US are the principle but not exclusive concern. Prerequisite: ECON 1110 or 1130. Enrollment limited to 25.",syllabi/yl9q1LIrVS3rvuaOV4niDo95XIMVvURNuBZKUy15.pdf,"Econ 1370 Syllabus Fall 2019.pdf",1
GEOL,0350,L01,2019-Fall,17330,"Mathematical Methods of Fluid and Solid Geophysics and Geology","Intended for undergraduates concentrating in geological and physical sciences or engineering, especially those interested in the quantitative study of Earth. Problem sets will cover common approaches to quantify the dynamics and chemistry of solids and fluids in nature. Mathematical topics to be introduced include linear algebra, vectors and tensors, differential equations, dynamical systems, eigenvalues and eigenvectors, empirical orthogonal functions, fractals, chaos, and statistics. Applications include waves in the oceans, atmosphere, and solid earth, convective and conductive heat flow, reaction rates, gravitational potential energy, Newton’s laws on a rotating planet, measuring coastlines and ranges, and dating errors in stratigraphy.",http://www.geo.brown.edu/research/Fox-Kemper/classes/GEOL0350_19/GEOL0350syllabus.pdf,NULL,0
